Country territory (ISO3),gis_name,name_alt,pcode,adm1_pcode,adm2_pcode,pop_type,loc_subtype,source,longitude_D,latitude_D,footnote,comments,created_user,created_date,type_formula,pop_formula,x,y
Lebanon,Baalbek 056,-,LBNs041062,20LBN008,20LBN008002,52,40,,36.162641,34.02073758,Active,-,,,Spontaneous Location,Refugee,4025606.7819,4031586.9169000015
Lebanon,Douris 007,-,LBNs041106,20LBN008,20LBN008002,52,40,,36.16965076,33.98736082,Active,1 empty tent,,,Spontaneous Location,Refugee,4026387.1052,4027105.019199997
Lebanon,Ghazzé 050,-,LBNs040606,20LBN002,20LBN002002,52,40,,35.82011182,33.68189072,Active,-,,,Spontaneous Location,Refugee,3987476.6074,3986167.2849999964
Lebanon,Aammiq BG 006,-,LBNs040386,20LBN002,20LBN002002,52,40,,35.780735,33.726955,Active,-,,,Spontaneous Location,Refugee,3983093.2003999986,3992197.4146
Lebanon,Baalbek 028,-,LBNs041034,20LBN008,20LBN008002,52,40,,36.17722522,34.00529503,Active,-,,,Spontaneous Location,Refugee,4027230.289500002,4029513.041199997
Lebanon,Khirbet Qanafar 028,-,LBNs040250,20LBN002,20LBN002002,52,40,,35.74072659,33.62971432,Active,-,,,Spontaneous Location,Refugee,3978639.4847999997,3979189.4170999974
Lebanon,Dakoué 010,-,LBNs040767,20LBN002,20LBN002002,52,40,,35.87484672,33.69805718,Active,-,,,Spontaneous Location,Refugee,3993569.6695999987,3988330.1829999983
Lebanon,Haouch El-Harime 040,-,LBNs040822,20LBN002,20LBN002002,52,40,,35.85704805,33.7231284,Active,-,,,Spontaneous Location,Refugee,3991588.3297000006,3991685.2475000024
Lebanon,Mansoura BG 047,-,LBNs040363,20LBN002,20LBN002002,52,40,,35.81424704,33.67448652,Active,-,,,Spontaneous Location,Refugee,3986823.7432000004,3985176.818099998
Lebanon,Baalbek 082,-,LBNs041088,20LBN008,20LBN008002,52,40,,36.15913,34.011885,Active,-,,,Spontaneous Location,Refugee,4025215.939100001,4030398.002899997
Lebanon,Baalbek 088,-,LBNs041094,20LBN008,20LBN008002,52,40,,36.161835,34.00467833,Active,-,,,Spontaneous Location,Refugee,4025517.0584000014,4029430.2293
Lebanon,Khiara 013,-,LBNs040686,20LBN002,20LBN002002,52,40,,35.84993551,33.70194721,Active,4 empty tents,,,Spontaneous Location,Refugee,3990796.5659000017,3988850.6876000017
Lebanon,Jazira BG 001,-,LBNs040840,20LBN002,20LBN002002,52,40,,35.85677348,33.73607017,Active,Fire extinguishers had been for so long time in site,,,Spontaneous Location,Refugee,3991557.7657000013,3993417.5157999992
Lebanon,Khirbet Qanafar 013,-,LBNs040235,20LBN002,20LBN002002,52,40,,35.73521936,33.6280957,Active,-,,,Spontaneous Location,Refugee,3978026.4228999987,3978973.017499998
Lebanon,Khirbet Qanafar 018,-,LBNs040240,20LBN002,20LBN002002,52,40,,35.72815955,33.63449353,Active,-,,,Spontaneous Location,Refugee,3977240.5286,3979828.3948
Lebanon,Baaloul BG 009,-,LBNs040548,20LBN002,20LBN002002,52,40,,35.73932977,33.58938959,Active,-,,,Spontaneous Location,Refugee,3978483.9910999984,3973799.441200003
Lebanon,Haouch El-Harime 022,-,LBNs040804,20LBN002,20LBN002002,52,40,,35.86349685,33.72034925,Inactive,-,,,Spontaneous Location,Refugee,3992306.2074999996,3991313.2902000025
Lebanon,Kamed El-Laouz 025,-,LBNs040493,20LBN002,20LBN002002,52,40,,35.83710508,33.63410834,Active,-,,,Spontaneous Location,Refugee,3989368.2886000015,3979776.8928999975
Lebanon,Kfarzabad 019,-,LBNs040184,20LBN002,20LBN002001,52,40,,35.9768432,33.76126044,Active,-,,,Spontaneous Location,Refugee,4004923.8649999984,3996790.0075000003
Lebanon,Khirbet Qanafar 031,-,LBNs040253,20LBN002,20LBN002002,52,40,,35.73229471,33.62015429,Active,-,,,Spontaneous Location,Refugee,3977700.8517000005,3977911.3545999974
Lebanon,Joubb Jannine 036,-,LBNs040427,20LBN002,20LBN002002,52,40,,35.79178426,33.62676029,Active,-,,,Spontaneous Location,Refugee,3984323.1977999993,3978794.4836999997
Lebanon,Baalbek 064,-,LBNs041070,20LBN008,20LBN008002,52,40,,36.16305443,34.01458784,Active,-,,,Spontaneous Location,Refugee,4025652.8046999983,4030760.9848999977
Lebanon,Khirbet Qanafar 004,Kherbit qanafar,LBNs040227,20LBN002,20LBN002002,52,40,,35.73328842,33.63350381,Active,-,,,Spontaneous Location,Refugee,3977811.4714,3979696.066399999
Lebanon,Douris 037,-,LBNs041136,20LBN008,20LBN008002,52,40,,36.16854689,33.98715646,Active,-,,,Spontaneous Location,Refugee,4026264.2228000015,4027077.582999997
Lebanon,Marj BG 001,-,LBNs040873,20LBN002,20LBN002002,52,40,,35.89050477,33.76271327,Active,-,,,Spontaneous Location,Refugee,3995312.7151000015,3996984.5442999974
Lebanon,Khirbet Qanafar 077,-,LBNs040299,20LBN002,20LBN002002,52,40,,35.74095682,33.62630148,Active,-,,,Spontaneous Location,Refugee,3978665.1132999994,3978733.1450999975
Lebanon,Kamed El-Laouz 019,-,LBNs040487,20LBN002,20LBN002002,52,40,,35.82820719,33.63055388,Active,-,,,Spontaneous Location,Refugee,3988377.7804000005,3979301.6630999967
Lebanon,Marj BG 002,-,LBNs040874,20LBN002,20LBN002002,52,40,,35.87331618,33.75199262,Active,-,,,Spontaneous Location,Refugee,3993399.2901999988,3995549.110299997
Lebanon,Khirbet Qanafar 026,-,LBNs040248,20LBN002,20LBN002002,52,40,,35.74542184,33.62794209,Active,-,,,Spontaneous Location,Refugee,3979162.1569,3978952.480800003
Lebanon,Douris 020,-,LBNs041119,20LBN008,20LBN008002,52,40,,36.16921907,33.99339582,Active,-,,,Spontaneous Location,Refugee,4026339.048700001,4027915.280299999
Lebanon,Bajjaje 013,-,LBNs041680,20LBN008,20LBN008002,52,40,,36.35069333,34.22878833,Active,-,,,Spontaneous Location,Refugee,4046540.671500001,4059564.2366999984
Lebanon,Aarsal 163,Shohade Hmaid(awaishe),LBNs041845,20LBN008,20LBN008002,52,40,,36.4009,34.17339945,Active,-,,,Spontaneous Location,Refugee,4052129.652399998,4052109.168300003
Lebanon,Qaa Baayoun 090,mq,LBNs042142,20LBN008,20LBN008002,52,40,,36.52936367,34.381456,Active,-,,,Spontaneous Location,Refugee,4066430.1622,4080137.979199998
Lebanon,Iaat 042,-,LBNs041187,20LBN008,20LBN008002,52,40,,36.15215499,34.0417215,Active,-,,,Spontaneous Location,Refugee,4024439.4849999994,4034405.580600001
Lebanon,Aarsal 126,Al mouaatakalin ,LBNs041808,20LBN008,20LBN008002,52,40,,36.43982101,34.19150972,Active,8 families have 2 tents,,,Spontaneous Location,Refugee,4056462.3189999983,4054546.1823000014
Lebanon,Bajjaje 014,-,LBNs041681,20LBN008,20LBN008002,52,40,,36.331465,34.2230366,Active,-,,,Spontaneous Location,Refugee,4044400.183600001,4058789.8544000015
Lebanon,Qaa Ouadi El-Khanzir 063,-,LBNs042050,20LBN008,20LBN008002,52,40,,36.52771888,34.42020173,Active,-,,,Spontaneous Location,Refugee,4066247.065299999,4085365.3784999996
Lebanon,Qaa Ouadi El-Khanzir 040,MQ,LBNs042027,20LBN008,20LBN008002,52,40,,36.52210732,34.42608558,Active,-,,,Spontaneous Location,Refugee,4065622.3893,4086159.4121999964
Lebanon,Taibet Baalbek 005,Hizzine,LBNs041278,20LBN008,20LBN008002,52,40,,36.11430809,33.962714,Active,-,,,Spontaneous Location,Refugee,4020226.3872000016,4023796.525700003
Lebanon,Ras Baalbek Es-Sahel 027,-,LBNs041630,20LBN008,20LBN008002,52,40,,36.4195175,34.29545386,Active,-,,,Spontaneous Location,Refugee,4054202.1433999985,4068543.5922000036
Lebanon,Maqné 010,-,LBNs041425,20LBN008,20LBN008002,52,40,,36.21644981,34.10000994,Active,-,,,Spontaneous Location,Refugee,4031596.750599999,4042238.836199999
Lebanon,Nabi Osmane 001,Bajaje,LBNs041687,20LBN008,20LBN008002,52,40,,36.35864495,34.22761076,Active,-,,,Spontaneous Location,Refugee,4047425.841499999,4059405.6911000013
Lebanon,Ras Baalbek Es-Sahel 022,-,LBNs041625,20LBN008,20LBN008002,52,40,,36.38856931,34.28449754,Active,-,,,Spontaneous Location,Refugee,4050757.0067999996,4067067.367700003
Lebanon,Aarsal 011,al salam 2,LBNs041699,20LBN008,20LBN008002,52,40,,36.4125,34.1632,Active,-,,,Spontaneous Location,Refugee,4053420.9585000016,4050736.906499997
Lebanon,Aarsal 097,Al Rahman 1 (CSMC),LBNs041780,20LBN008,20LBN008002,52,40,,36.42057001,34.19012923,Active,-,,,Spontaneous Location,Refugee,4054319.3081,4054360.397
Lebanon,Qaa Baayoun 034,Ali AL Jammal,LBNs042086,20LBN008,20LBN008002,52,40,,36.50003064,34.35253784,Active,-,,,Spontaneous Location,Refugee,4063164.8242000006,4076238.0468999967
Lebanon,Saaidé 004,-,LBNs041455,20LBN008,20LBN008002,52,40,,36.08372781,34.02935655,Active,-,,,Spontaneous Location,Refugee,4016822.205699999,4032744.5757
Lebanon,Majdaloun 040,-,LBNs041355,20LBN008,20LBN008002,52,40,,36.13021978,33.98280099,Active,-,,,Spontaneous Location,Refugee,4021997.6675999984,4026492.853600003
Lebanon,Qaa Ouadi El-Khanzir 034,mq,LBNs042021,20LBN008,20LBN008002,52,40,,36.52618009,34.41729988,Active,-,,,Spontaneous Location,Refugee,4066075.7685000002,4084973.790600002
Lebanon,Qaa Ouadi El-Khanzir 031,mq,LBNs042018,20LBN008,20LBN008002,52,40,,36.48235955,34.40067122,Unknown,2 closed tents,,,Spontaneous Location,Refugee,4061197.6882999986,4082730.1072999984
Lebanon,Aarsal 063,Masaken al Qalamoun,LBNs041748,20LBN008,20LBN008002,52,40,,36.41887,34.19677,Active,-,,,Spontaneous Location,Refugee,4054130.0637000017,4055254.1309999973
Lebanon,Aarsal 139,-,LBNs041821,20LBN008,20LBN008002,52,40,,36.41994933,34.19543014,Active,-,,,Spontaneous Location,Refugee,4054250.2140000015,4055073.8030999973
Lebanon,Aarsal 168,-,LBNs041850,20LBN008,20LBN008002,52,40,,36.412295,34.18188501,Active,-,,,Spontaneous Location,Refugee,4053398.1380000003,4053250.964299999
Lebanon,Aarsal 002,alshouhada,LBNs041693,20LBN008,20LBN008002,52,40,,36.43036991,34.19539396,Active,"3 warehouses, 1 shop",,,Spontaneous Location,Refugee,4055410.228100002,4055068.9332000017
Lebanon,Qaa Baayoun 108,mq,LBNs042160,20LBN008,20LBN008002,52,40,,36.525866,34.36531959,Active,-,,,Spontaneous Location,Refugee,4066040.8038999997,4077961.641099997
Lebanon,Ras Baalbek Es-Sahel 010,-,LBNs041613,20LBN008,20LBN008002,52,40,,36.41881001,34.26844682,Active,-,,,Spontaneous Location,Refugee,4054123.3858000003,4064905.0854
Lebanon,Laboué 008,-,LBNs041917,20LBN008,20LBN008002,52,40,,36.33968213,34.19286091,Active,-,,,Spontaneous Location,Refugee,4045314.9103999995,4054728.0260000005
Lebanon,Aarsal 217,-,LBNs041899,20LBN008,20LBN008002,52,40,,36.40326711,34.17253854,Active,-,,,Spontaneous Location,Refugee,4052393.1581000015,4051993.3330999985
Lebanon,Qaa Baayoun 077,MQ425,LBNs042129,20LBN008,20LBN008002,52,40,,36.52465983,34.36659972,Active,-,,,Spontaneous Location,Refugee,4065906.5339,4078134.278800003
Lebanon,Qaa Baayoun 106,mq,LBNs042158,20LBN008,20LBN008002,52,40,,36.5494952,34.39587859,Active,-,,,Spontaneous Location,Refugee,4068671.1944000013,4082083.527400002
Lebanon,Aarsal 087,Zaza,LBNs041770,20LBN008,20LBN008002,52,40,,36.43817904,34.18849588,Active,-,,,Spontaneous Location,Refugee,4056279.535799999,4054140.5876
Lebanon,Aarsal 208,-,LBNs041890,20LBN008,20LBN008002,52,40,,36.413895,34.184461,Active,-,,,Spontaneous Location,Refugee,4053576.2492000014,4053597.606700003
Lebanon,Hadath Baalbek 070,-,LBNs041587,20LBN008,20LBN008002,52,40,,36.0421162,33.99724569,Active,-,,,Spontaneous Location,Refugee,4012190.0227999985,4028432.195299998
Lebanon,Aarsal 119,zaki schoul,LBNs041801,20LBN008,20LBN008002,52,40,,36.42271645,34.18910171,Active,-,,,Spontaneous Location,Refugee,4054558.248399999,4054222.1169999987
Lebanon,Aarsal 186,-,LBNs041868,20LBN008,20LBN008002,52,40,,36.38160384,34.1915443,Active,-,,,Spontaneous Location,Refugee,4049981.6132000014,4054550.8357999995
Lebanon,Haouche Barada 011,-,LBNs041378,20LBN008,20LBN008002,52,40,,36.1148272,34.01632171,Inactive,-,,,Spontaneous Location,Refugee,4020284.1743,4030993.843199998
Lebanon,Aarsal 142,Mseide,LBNs041824,20LBN008,20LBN008002,52,40,,36.43617,34.19992,Active,-,,,Spontaneous Location,Refugee,4056055.890900001,4055678.091499999
Lebanon,Qaa Baayoun 048,mq,LBNs042100,20LBN008,20LBN008002,52,40,,36.53719108,34.38631212,Active,-,,,Spontaneous Location,Refugee,4067301.5056000017,4080793.012000002
Lebanon,Taibet Baalbek 010,-,LBNs041283,20LBN008,20LBN008002,52,40,,36.11996237,33.96433779,Active,-,,,Spontaneous Location,Refugee,4020855.8189000003,4024014.467500001
Lebanon,Aarsal 055,haydar,LBNs041740,20LBN008,20LBN008002,52,40,,36.41535019,34.18736949,Active,-,,,Spontaneous Location,Refugee,4053738.240699999,4053989.0047999993
Lebanon,Qaa Ouadi El-Khanzir 049,mq,LBNs042036,20LBN008,20LBN008002,52,40,,36.52683117,34.42582501,Active,-,,,Spontaneous Location,Refugee,4066148.2459000014,4086124.2468999997
Lebanon,Aarsal 150,Safa 2,LBNs041832,20LBN008,20LBN008002,52,40,,36.41695,34.19220958,Active,-,,,Spontaneous Location,Refugee,4053916.3302000016,4054640.3698000014
Lebanon,Qaa Baayoun 063,MQ,LBNs042115,20LBN008,20LBN008002,52,40,,36.53359616,34.38253662,Active,-,,,Spontaneous Location,Refugee,4066901.3209000006,4080283.7386000007
Lebanon,Haouche Barada 006,-,LBNs041373,20LBN008,20LBN008002,52,40,,36.12109921,34.00840025,Inactive,-,,,Spontaneous Location,Refugee,4020982.3709999993,4029930.030100003
Lebanon,Aarsal 042,Al rahman,LBNs041727,20LBN008,20LBN008002,52,40,,36.4211,34.19,Active,-,,,Spontaneous Location,Refugee,4054378.3060999997,4054343.0059999973
Lebanon,Iaat 073,-,LBNs041218,20LBN008,20LBN008002,52,40,,36.1480957,34.06144914,Active,-,,,Spontaneous Location,Refugee,4023987.6064999998,4037056.1323999986
Lebanon,Kfar Dane 027,-,LBNs041515,20LBN008,20LBN008002,52,40,,36.05558833,34.01597,Active,-,,,Spontaneous Location,Refugee,4013689.7335,4030946.608599998
Lebanon,Aarsal 176,-,LBNs041858,20LBN008,20LBN008002,52,40,,36.43334012,34.18390279,Active,-,,,Spontaneous Location,Refugee,4055740.8702999987,4053522.4896000028
Lebanon,Qaa Baalbek 024,-,LBNs041972,20LBN008,20LBN008002,52,40,,36.45494693,34.32141671,Active,-,,,Spontaneous Location,Refugee,4058146.1290999986,4072042.523699999
Lebanon,Qaa Baayoun 010,mq,LBNs042062,20LBN008,20LBN008002,52,40,,36.551962,34.391944,Active,-,,,Spontaneous Location,Refugee,4068945.7972999997,4081552.7339999974
Lebanon,Aarsal 073,-,LBNs041758,20LBN008,20LBN008002,52,40,,36.437595,34.199359,Active,-,,,Spontaneous Location,Refugee,4056214.5210999995,4055602.585000001
Lebanon,Hadath Baalbek 042,-,LBNs041559,20LBN008,20LBN008002,52,40,,36.03211917,33.99826912,Active,-,,,Spontaneous Location,Refugee,4011077.157900002,4028569.6132000014
Lebanon,Haouche Barada 003,-,LBNs041370,20LBN008,20LBN008002,52,40,,36.09823999,34.0145741,Active,-,,,Spontaneous Location,Refugee,4018437.6941,4030759.1396000013
Lebanon,Majdaloun 009,-,LBNs041324,20LBN008,20LBN008002,52,40,,36.13489984,33.98590011,Active,-,,,Spontaneous Location,Refugee,4022518.650199998,4026908.9131999984
Lebanon,Qaa Ouadi El-Khanzir 006,-,LBNs041993,20LBN008,20LBN008002,52,40,,36.46831291,34.4218091,Active,1 closed tent,,,Spontaneous Location,Refugee,4059634.0227999985,4085582.2902000025
Lebanon,Haouche Barada 040,-,LBNs041407,20LBN008,20LBN008002,52,40,,36.11435517,34.01253345,Inactive,-,,,Spontaneous Location,Refugee,4020231.6275999993,4030485.0857999995
Lebanon,Bajjaje 018,-,LBNs041685,20LBN008,20LBN008002,52,40,,36.353321,34.22790798,Active,"Site flooded this winter ,but were able to sleep in tent",,,Spontaneous Location,Refugee,4046833.1821000017,4059445.7082
Lebanon,Qaa Baayoun 055,mq,LBNs042107,20LBN008,20LBN008002,52,40,,36.51170568,34.3645328,Active,-,,,Spontaneous Location,Refugee,4064464.4842999987,4077855.5363000035
Lebanon,Aarsal 025,Al Saeid,LBNs041711,20LBN008,20LBN008002,52,40,,36.44004023,34.19001623,Active,-,,,Spontaneous Location,Refugee,4056486.723200001,4054345.1898000017
Lebanon,Haouche Barada 028,-,LBNs041395,20LBN008,20LBN008002,52,40,,36.11140053,34.02050031,Active,-,,,Spontaneous Location,Refugee,4019902.718899999,4031555.0490000024
Lebanon,Aarsal 050,aateye al masri,LBNs041735,20LBN008,20LBN008002,52,40,,36.41232596,34.17931082,Active,-,,,Spontaneous Location,Refugee,4053401.5841999985,4052904.5753000006
Lebanon,Aarsal 053,al moustafa,LBNs041738,20LBN008,20LBN008002,52,40,,36.4100295,34.1825176,Active,-,,,Spontaneous Location,Refugee,4053145.9442000017,4053336.089299999
Lebanon,Ras Baalbek Es-Sahel 023,-,LBNs041626,20LBN008,20LBN008002,52,40,,36.39472808,34.28935631,Active,-,,,Spontaneous Location,Refugee,4051442.597100001,4067722.0015999973
Lebanon,Haouch Tall Safiye 031,-,LBNs041268,20LBN008,20LBN008002,52,40,,36.13151323,34.03177775,Active,-,,,Spontaneous Location,Refugee,4022141.6545,4033069.7995999977
Lebanon,Hadath Baalbek 054,-,LBNs041571,20LBN008,20LBN008002,52,40,,36.03949951,33.99874525,Active,-,,,Spontaneous Location,Refugee,4011898.734099999,4028633.5451999977
Lebanon,Aarsal 183,-,LBNs041865,20LBN008,20LBN008002,52,40,,36.43161481,34.19078822,Active,-,,,Spontaneous Location,Refugee,4055548.8095000014,4054449.0829000026
Lebanon,Aarsal 160,AL BERRO,LBNs041842,20LBN008,20LBN008002,52,40,,36.43310043,34.19699937,Active,-,,,Spontaneous Location,Refugee,4055714.1882999986,4055285.001000002
Lebanon,Aarsal 211,-,LBNs041893,20LBN008,20LBN008002,52,40,,36.43548,34.176315,Active,-,,,Spontaneous Location,Refugee,4055979.0804000013,4052501.4646999985
Lebanon,Aarsal 057,-,LBNs041742,20LBN008,20LBN008002,52,40,,36.42980139,34.192419,Active,-,,,Spontaneous Location,Refugee,4055346.9408,4054668.5539000034
Lebanon,Qaa Baayoun 094,mq,LBNs042146,20LBN008,20LBN008002,52,40,,36.536857,34.38785717,Active,-,,,Spontaneous Location,Refugee,4067264.316399999,4081001.4293000028
Lebanon,Haouch Tall Safiye 035,-,LBNs041272,20LBN008,20LBN008002,52,40,,36.14237295,34.02350284,Active,-,,,Spontaneous Location,Refugee,4023350.553100001,4031958.3202000037
Lebanon,Taibet Baalbek 013,-,LBNs041286,20LBN008,20LBN008002,52,40,,36.13241982,33.9646054,Active,-,,,Spontaneous Location,Refugee,4022242.5757,4024050.3853999972
Lebanon,Laboué 005,-,LBNs041914,20LBN008,20LBN008002,52,40,,36.33461479,34.19153299,Active,-,,,Spontaneous Location,Refugee,4044750.8170000017,4054549.3137999997
Lebanon,Taibet Baalbek 036,-,LBNs041309,20LBN008,20LBN008002,52,40,,36.13612346,33.9786838,Active,-,,,Spontaneous Location,Refugee,4022654.863400001,4025940.1405000016
Lebanon,Aarsal 135,Amoun camp,LBNs041817,20LBN008,20LBN008002,52,40,,36.41124084,34.16950028,Active,-,,,Spontaneous Location,Refugee,4053280.7892000005,4051584.543300003
Lebanon,Taibet Baalbek 020,-,LBNs041293,20LBN008,20LBN008002,52,40,,36.1098256,33.96981763,Active,-,,,Spontaneous Location,Refugee,4019727.399,4024749.9909000024
Lebanon,Deir El-Ahmar 040,-,LBNs042584,20LBN008,20LBN008002,52,40,,36.12731075,34.11524048,Active,-,,,Spontaneous Location,Refugee,4021673.835999999,4044286.5232999995
Lebanon,Qaa Jouar Maqiyé 053,mq,LBNs042234,20LBN008,20LBN008002,52,40,,36.54004165,34.39558079,Active,-,,,Spontaneous Location,Refugee,4067618.8299000002,4082043.351400003
Lebanon,Chmistar 041,-,LBNs043035,20LBN008,20LBN008002,52,40,,36.044095,33.967042,Active,-,,,Spontaneous Location,Refugee,4012410.3015,4024377.4299999997
Lebanon,Taraiya 017,-,LBNs043088,20LBN008,20LBN008002,52,40,,36.059525,33.975075,Active,-,,,Spontaneous Location,Refugee,4014127.961199999,4025455.6983999982
Lebanon,Qsarnaba 046,-,LBNs042771,20LBN008,20LBN008002,52,40,,36.01401424,33.88902448,Active,-,,,Spontaneous Location,Refugee,4009061.7267000005,4013910.4416000023
Lebanon,Mousrayé 007,-,LBNs042888,20LBN008,20LBN008002,52,40,,36.0400442,33.90364496,Active,-,,,Spontaneous Location,Refugee,4011959.3687999994,4015871.224600002
Lebanon,Chmistar 052,-,LBNs043046,20LBN008,20LBN008002,52,40,,36.02085101,33.97059993,Active,-,,,Spontaneous Location,Refugee,4009822.7919000015,4024854.9975999966
Lebanon,Deir El-Ahmar 079,-,LBNs042623,20LBN008,20LBN008002,52,40,,36.14207667,34.11741167,Active,1 farm,,,Spontaneous Location,Refugee,4023317.570700001,4044578.461000003
Lebanon,Taraiya 015,-,LBNs043086,20LBN008,20LBN008002,52,40,,36.05474822,33.97452395,Active,-,,,Spontaneous Location,Refugee,4013596.2124000005,4025381.7283999994
Lebanon,Youmine 089,-,LBNs042521,20LBN008,20LBN008002,52,40,,36.22866623,34.11742187,Active,-,,,Spontaneous Location,Refugee,4032956.677099999,4044579.832699999
Lebanon,Deir El-Ahmar 062,-,LBNs042606,20LBN008,20LBN008002,52,40,,36.14070266,34.12566569,Active,1 kitchen 2 farms,,,Spontaneous Location,Refugee,4023164.6171999983,4045688.3652999997
Lebanon,Qaa Jouar Maqiyé 029,mq,LBNs042210,20LBN008,20LBN008002,52,40,,36.531067,34.411478,Active,-,,,Spontaneous Location,Refugee,4066619.7765999995,4084188.2009999976
Lebanon,Temnine Et-Tahta 030,-,LBNs042931,20LBN008,20LBN008002,52,40,,36.00416696,33.87142596,Active,-,,,Spontaneous Location,Refugee,4007965.532200001,4011550.712399997
Lebanon,Qaa Jouar Maqiyé 144,mq,LBNs042325,20LBN008,20LBN008002,52,40,,36.5399098,34.4072658,Active,-,,,Spontaneous Location,Refugee,4067604.1526999995,4083619.851999998
Lebanon,Kfar Dabach 004,-,LBNs042989,20LBN008,20LBN008002,52,40,,36.03113606,33.94700355,Active,-,,,Spontaneous Location,Refugee,4010967.718899999,4021688.1155999973
